"doctor_id","clinic_id","doctor_name","doctor_gender","doctor_specialty","doctor_consultation_fee"
"DOC001166","CLN00062","dr. Irma Nasyidah","P","Umum",50000
"DOC001167","CLN00057","dr. Irma Usamah, Sp.PD","P","Penyakit Dalam",80000
"DOC001168","CLN00058","dr. Irma Usamah, Sp.PD","P","Penyakit Dalam",80000
"DOC001169","CLN00070","dr. Irwan Hartati","L","Umum",50000
"DOC001170","CLN00084","dr. Ivan Anggraini, Sp.KK","L","Kulit & Kelamin",80000
"DOC001171","CLN00085","dr. Ivan Anggraini, Sp.KK","L","Kulit & Kelamin",80000
"DOC001172","CLN00086","dr. Ivan Anggraini, Sp.KK","L","Kulit & Kelamin",80000
"DOC001173","CLN00087","dr. Ivan Anggraini, Sp.KK","L","Kulit & Kelamin",80000
"DOC001174","CLN00019","dr. Jabal Jailani","L","Umum",50000
"DOC001175","CLN00020","dr. Jabal Jailani","L","Umum",50000
"DOC001176","CLN00021","dr. Jabal Jailani","L","Umum",50000
"DOC001177","CLN00073","dr. Jaeman Puspasari","L","Umum",60000
"DOC001178","CLN00074","dr. Jaeman Puspasari","L","Umum",60000
"DOC001179","CLN00075","dr. Jaeman Puspasari","L","Umum",60000
"DOC001180","CLN00079","dr. Jaeman Puspasari","L","Umum",60000
"DOC001181","CLN00041","dr. Jaeman Waskita","L","Umum",50000
"DOC001182","CLN00042","dr. Jaeman Waskita","L","Umum",50000
"DOC001183","CLN00044","dr. Jaeman Waskita","L","Umum",50000
"DOC001184","CLN00048","dr. Jaeman Waskita","L","Umum",50000
"DOC001185","CLN00012","dr. Jaga Marbun, Sp.KK","L","Kulit & Kelamin",80000
"DOC001186","CLN00013","dr. Jaga Marbun, Sp.KK","L","Kulit & Kelamin",80000
"DOC001187","CLN00014","dr. Jaga Marbun, Sp.KK","L","Kulit & Kelamin",80000
"DOC001188","CLN00057","dr. Jaga Padmasari, Sp.THT","L","THT",80000
"DOC001189","CLN00058","dr. Jaga Padmasari, Sp.THT","L","THT",80000
"DOC001190","CLN00003","dr. Jagapati Mansur, Sp.THT","L","THT",80000
"DOC001191","CLN00020","dr. Jagapati Nasyidah","L","Umum",50000
"DOC001192","CLN00042","dr. Jagapati Utama, Sp.PD","L","Penyakit Dalam",80000
"DOC001193","CLN00044","dr. Jagapati Utama, Sp.PD","L","Penyakit Dalam",80000
"DOC001194","CLN00048","dr. Jagapati Utama, Sp.PD","L","Penyakit Dalam",80000
"DOC001195","CLN00065","dr. Jagaraga Pratiwi","L","Umum",50000
"DOC001196","CLN00066","dr. Jagaraga Pratiwi","L","Umum",50000
"DOC001197","CLN00067","dr. Jagaraga Pratiwi","L","Umum",50000
"DOC001198","CLN00011","dr. Jagaraga Usamah, Sp.PD","L","Penyakit Dalam",80000
"DOC001199","CLN00012","dr. Jagaraga Usamah, Sp.PD","L","Penyakit Dalam",80000
"DOC001200","CLN00013","dr. Jagaraga Usamah, Sp.PD","L","Penyakit Dalam",80000
"DOC001201","CLN00016","dr. Jail Laksita","L","Umum",50000
"DOC001202","CLN00017","dr. Jail Laksita","L","Umum",50000
"DOC001203","CLN00072","dr. Jais Safitri, Sp.A","L","Anak",90000
"DOC001204","CLN00012","dr. Jais Yuniar","L","Umum",50000
"DOC001205","CLN00013","dr. Jais Yuniar","L","Umum",50000
"DOC001206","CLN00014","dr. Jais Yuniar","L","Umum",50000
"DOC001207","CLN00033","dr. Jaka Saptono, Sp.KK","L","Kulit & Kelamin",110000
"DOC001208","CLN00034","dr. Jaka Saptono, Sp.KK","L","Kulit & Kelamin",110000
"DOC001209","CLN00035","dr. Jaka Saptono, Sp.KK","L","Kulit & Kelamin",110000
"DOC001210","CLN00036","dr. Jaka Saptono, Sp.KK","L","Kulit & Kelamin",110000
"DOC001211","CLN00037","dr. Jaka Saptono, Sp.KK","L","Kulit & Kelamin",110000
"DOC001212","CLN00038","dr. Jaka Saptono, Sp.KK","L","Kulit & Kelamin",110000
"DOC001213","CLN00039","dr. Jaka Saptono, Sp.KK","L","Kulit & Kelamin",110000
"DOC001214","CLN00040","dr. Jaka Saptono, Sp.KK","L","Kulit & Kelamin",110000
"DOC001215","CLN00004","dr. Jamalia Aryani","P","Umum",50000
"DOC001216","CLN00001","dr. Jamalia Hasanah","P","Umum",50000
"DOC001217","CLN00059","dr. Jamalia Natsir","P","Umum",50000
"DOC001218","CLN00060","dr. Jamalia Natsir","P","Umum",50000
"DOC001219","CLN00061","dr. Jamalia Natsir","P","Umum",50000
"DOC001220","CLN00001","dr. Jamil Yuliarti","L","Umum",50000
"DOC001221","CLN00002","dr. Jamil Yuliarti","L","Umum",50000
"DOC001222","CLN00005","dr. Jane Dongoran, Sp.OG","P","Obgyn",110000
"DOC001223","CLN00006","dr. Jane Dongoran, Sp.OG","P","Obgyn",110000
"DOC001224","CLN00007","dr. Jane Dongoran, Sp.OG","P","Obgyn",110000
"DOC001225","CLN00008","dr. Jane Dongoran, Sp.OG","P","Obgyn",110000
"DOC001226","CLN00009","dr. Jane Dongoran, Sp.OG","P","Obgyn",110000
"DOC001227","CLN00010","dr. Jane Dongoran, Sp.OG","P","Obgyn",110000
"DOC001228","CLN00084","dr. Jane Halim","P","Umum",50000
"DOC001229","CLN00087","dr. Jane Halim","P","Umum",50000
"DOC001230","CLN00019","dr. Jane Hidayat, Sp.A","P","Anak",80000
"DOC001231","CLN00021","dr. Jane Hidayat, Sp.A","P","Anak",80000
"DOC001232","CLN00001","dr. Jane Manullang","P","Umum",50000
"DOC001233","CLN00002","dr. Jane Manullang","P","Umum",50000
"DOC001234","CLN00041","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001235","CLN00042","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001236","CLN00043","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001237","CLN00044","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001238","CLN00045","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001239","CLN00046","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001240","CLN00047","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001241","CLN00048","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001242","CLN00049","dr. Jane Nashiruddin, Sp.THT","P","THT",80000
"DOC001243","CLN00085","dr. Jane Wasita, Sp.A","P","Anak",80000
"DOC001244","CLN00042","dr. Janet Anggriawan","P","Umum",50000
"DOC001245","CLN00043","dr. Janet Anggriawan","P","Umum",50000
"DOC001246","CLN00044","dr. Janet Anggriawan","P","Umum",50000
"DOC001247","CLN00047","dr. Janet Anggriawan","P","Umum",50000
"DOC001248","CLN00048","dr. Janet Anggriawan","P","Umum",50000
"DOC001249","CLN00085","dr. Janet Aryani","P","Umum",50000
"DOC001250","CLN00086","dr. Janet Aryani","P","Umum",50000
"DOC001251","CLN00026","dr. Janet Samosir","P","Umum",50000
"DOC001252","CLN00066","dr. Janet Winarno","P","Umum",50000
"DOC001253","CLN00004","dr. Jarwadi Kuswandari","L","Umum",50000
"DOC001254","CLN00051","dr. Jarwadi Yuliarti","L","Umum",50000
"DOC001255","CLN00001","dr. Jarwi Habibi, Sp.THT","L","THT",80000
"DOC001256","CLN00002","dr. Jarwi Habibi, Sp.THT","L","THT",80000
"DOC001257","CLN00019","dr. Jasmani Prasasta","L","Umum",50000
"DOC001258","CLN00020","dr. Jasmani Prasasta","L","Umum",50000
"DOC001259","CLN00021","dr. Jasmani Prasasta","L","Umum",50000
"DOC001260","CLN00004","dr. Jasmin Laksmiwati, Sp.THT","P","THT",80000
"DOC001261","CLN00005","dr. Jasmin Rahayu, Sp.THT","P","THT",90000
"DOC001262","CLN00006","dr. Jasmin Rahayu, Sp.THT","P","THT",90000
"DOC001263","CLN00007","dr. Jasmin Rahayu, Sp.THT","P","THT",90000
"DOC001264","CLN00008","dr. Jasmin Rahayu, Sp.THT","P","THT",90000
"DOC001265","CLN00009","dr. Jasmin Rahayu, Sp.THT","P","THT",90000
"DOC001266","CLN00010","dr. Jasmin Rahayu, Sp.THT","P","THT",90000
"DOC001267","CLN00015","dr. Jaswadi Putra, Sp.THT","L","THT",80000
"DOC001268","CLN00016","dr. Jaswadi Putra, Sp.THT","L","THT",80000
"DOC001269","CLN00017","dr. Jaswadi Putra, Sp.THT","L","THT",80000
"DOC001270","CLN00018","dr. Jaswadi Putra, Sp.THT","L","THT",80000
"DOC001271","CLN00012","dr. Jaswadi Uwais","L","Umum",50000
"DOC001272","CLN00013","dr. Jaswadi Uwais","L","Umum",50000
"DOC001273","CLN00014","dr. Jaswadi Uwais","L","Umum",50000
"DOC001274","CLN00059","dr. Jati Hutasoit, Sp.THT","L","THT",80000
"DOC001275","CLN00060","dr. Jati Hutasoit, Sp.THT","L","THT",80000
"DOC001276","CLN00061","dr. Jati Hutasoit, Sp.THT","L","THT",80000
"DOC001277","CLN00015","dr. Jati Pertiwi, Sp.OG","L","Obgyn",1e+05
"DOC001278","CLN00016","dr. Jati Pertiwi, Sp.OG","L","Obgyn",1e+05
"DOC001279","CLN00017","dr. Jati Pertiwi, Sp.OG","L","Obgyn",1e+05
"DOC001280","CLN00018","dr. Jati Pertiwi, Sp.OG","L","Obgyn",1e+05
"DOC001281","CLN00064","dr. Jaya Siregar, Sp.OG","L","Obgyn",1e+05
"DOC001282","CLN00065","dr. Jaya Siregar, Sp.OG","L","Obgyn",1e+05
"DOC001283","CLN00066","dr. Jaya Siregar, Sp.OG","L","Obgyn",1e+05
"DOC001284","CLN00067","dr. Jaya Siregar, Sp.OG","L","Obgyn",1e+05
"DOC001285","CLN00002","dr. Jayadi Prakasa, Sp.PD","L","Penyakit Dalam",80000
"DOC001286","CLN00062","dr. Jayeng Maulana, Sp.PD","L","Penyakit Dalam",80000
"DOC001287","CLN00063","dr. Jayeng Maulana, Sp.PD","L","Penyakit Dalam",80000
"DOC001288","CLN00019","dr. Jefri Hariyah","L","Umum",50000
"DOC001289","CLN00020","dr. Jefri Hariyah","L","Umum",50000
"DOC001290","CLN00005","dr. Jefri Saefullah, Sp.THT","L","THT",90000
"DOC001291","CLN00006","dr. Jefri Saefullah, Sp.THT","L","THT",90000
"DOC001292","CLN00007","dr. Jefri Saefullah, Sp.THT","L","THT",90000
"DOC001293","CLN00008","dr. Jefri Saefullah, Sp.THT","L","THT",90000
"DOC001294","CLN00009","dr. Jefri Saefullah, Sp.THT","L","THT",90000
"DOC001295","CLN00010","dr. Jefri Saefullah, Sp.THT","L","THT",90000
"DOC001296","CLN00019","dr. Jessica Halim, Sp.OG","P","Obgyn",1e+05
"DOC001297","CLN00020","dr. Jessica Halim, Sp.OG","P","Obgyn",1e+05
"DOC001298","CLN00021","dr. Jessica Halim, Sp.OG","P","Obgyn",1e+05
"DOC001299","CLN00005","dr. Jessica Hidayat, Sp.A","P","Anak",90000
"DOC001300","CLN00008","dr. Jessica Hidayat, Sp.A","P","Anak",90000
"DOC001301","CLN00073","dr. Jessica Pradana","P","Umum",60000
"DOC001302","CLN00074","dr. Jessica Pradana","P","Umum",60000
"DOC001303","CLN00075","dr. Jessica Pradana","P","Umum",60000
"DOC001304","CLN00076","dr. Jessica Pradana","P","Umum",60000
"DOC001305","CLN00077","dr. Jessica Pradana","P","Umum",60000
"DOC001306","CLN00054","dr. Jessica Santoso","P","Umum",60000
"DOC001307","CLN00056","dr. Jessica Santoso","P","Umum",60000
"DOC001308","CLN00057","dr. Johan Lazuardi, Sp.OG","L","Obgyn",1e+05
"DOC001309","CLN00058","dr. Johan Lazuardi, Sp.OG","L","Obgyn",1e+05
"DOC001310","CLN00011","dr. Jono Nainggolan, Sp.PD","L","Penyakit Dalam",80000
"DOC001311","CLN00012","dr. Jono Nainggolan, Sp.PD","L","Penyakit Dalam",80000
"DOC001312","CLN00013","dr. Jono Nainggolan, Sp.PD","L","Penyakit Dalam",80000
"DOC001313","CLN00033","dr. Juli Suartini, Sp.KK","P","Kulit & Kelamin",110000
"DOC001314","CLN00034","dr. Juli Suartini, Sp.KK","P","Kulit & Kelamin",110000
"DOC001315","CLN00035","dr. Juli Suartini, Sp.KK","P","Kulit & Kelamin",110000
"DOC001316","CLN00036","dr. Juli Suartini, Sp.KK","P","Kulit & Kelamin",110000
"DOC001317","CLN00037","dr. Juli Suartini, Sp.KK","P","Kulit & Kelamin",110000
"DOC001318","CLN00038","dr. Juli Suartini, Sp.KK","P","Kulit & Kelamin",110000
"DOC001319","CLN00039","dr. Juli Suartini, Sp.KK","P","Kulit & Kelamin",110000
"DOC001320","CLN00040","dr. Juli Suartini, Sp.KK","P","Kulit & Kelamin",110000
"DOC001321","CLN00024","dr. Juli Zulkarnain","P","Umum",50000
"DOC001322","CLN00053","dr. Julia Suryatmi","P","Umum",60000
"DOC001323","CLN00055","dr. Julia Suryatmi","P","Umum",60000
"DOC001324","CLN00072","dr. Julia Suryatmi","P","Umum",60000
"DOC001325","CLN00073","dr. Julia Suryatmi","P","Umum",60000
"DOC001326","CLN00075","dr. Julia Suryatmi","P","Umum",60000
"DOC001327","CLN00077","dr. Julia Suryatmi","P","Umum",60000
"DOC001328","CLN00062","dr. Julia Wahyuni","P","Umum",50000
"DOC001329","CLN00063","dr. Julia Wahyuni","P","Umum",50000
"DOC001330","CLN00084","dr. Jumadi Maulana","L","Umum",50000
"DOC001331","CLN00086","dr. Jumadi Maulana","L","Umum",50000
"DOC001332","CLN00052","dr. Jumari Lazuardi, Sp.PD","L","Penyakit Dalam",80000
"DOC001333","CLN00055","dr. Jumari Lazuardi, Sp.PD","L","Penyakit Dalam",80000
"DOC001334","CLN00056","dr. Jumari Lazuardi, Sp.PD","L","Penyakit Dalam",80000
"DOC001335","CLN00057","dr. Kacung Tarihoran, Sp.PD","L","Penyakit Dalam",80000
"DOC001336","CLN00003","dr. Kadir Tampubolon","L","Umum",50000
"DOC001337","CLN00004","dr. Kadir Tampubolon","L","Umum",50000
"DOC001338","CLN00033","dr. Kadir Zulaika, Sp.THT","L","THT",1e+05
"DOC001339","CLN00034","dr. Kadir Zulaika, Sp.THT","L","THT",1e+05
"DOC001340","CLN00035","dr. Kadir Zulaika, Sp.THT","L","THT",1e+05
"DOC001341","CLN00036","dr. Kadir Zulaika, Sp.THT","L","THT",1e+05
"DOC001342","CLN00037","dr. Kadir Zulaika, Sp.THT","L","THT",1e+05
"DOC001343","CLN00038","dr. Kadir Zulaika, Sp.THT","L","THT",1e+05
"DOC001344","CLN00039","dr. Kadir Zulaika, Sp.THT","L","THT",1e+05
"DOC001345","CLN00040","dr. Kadir Zulaika, Sp.THT","L","THT",1e+05
"DOC001346","CLN00002","dr. Kajen Suryono","L","Umum",50000
"DOC001347","CLN00005","dr. Kala Mandasari","L","Umum",60000
"DOC001348","CLN00006","dr. Kala Mandasari","L","Umum",60000
"DOC001349","CLN00008","dr. Kala Mandasari","L","Umum",60000
"DOC001350","CLN00010","dr. Kala Mandasari","L","Umum",60000
"DOC001351","CLN00019","dr. Kalim Prakasa, Sp.PD","L","Penyakit Dalam",80000
"DOC001352","CLN00005","dr. Kamal Najmudin, Sp.PD","L","Penyakit Dalam",90000
"DOC001353","CLN00008","dr. Kamal Najmudin, Sp.PD","L","Penyakit Dalam",90000
"DOC001354","CLN00019","dr. Kamaria Mansur, Sp.PD","P","Penyakit Dalam",80000
"DOC001355","CLN00020","dr. Kamaria Mansur, Sp.PD","P","Penyakit Dalam",80000
"DOC001356","CLN00050","dr. Kamila Nasyidah, Sp.KK","P","Kulit & Kelamin",80000
"DOC001357","CLN00051","dr. Kamila Nasyidah, Sp.KK","P","Kulit & Kelamin",80000
"DOC001358","CLN00071","dr. Kamila Prasasta","P","Umum",60000
"DOC001359","CLN00073","dr. Kamila Prasasta","P","Umum",60000
"DOC001360","CLN00075","dr. Kamila Prasasta","P","Umum",60000
"DOC001361","CLN00005","dr. Kania Nababan, Sp.PD","P","Penyakit Dalam",90000
"DOC001362","CLN00006","dr. Kania Nababan, Sp.PD","P","Penyakit Dalam",90000
"DOC001363","CLN00068","dr. Kardi Simbolon","L","Umum",50000
"DOC001364","CLN00069","dr. Kardi Simbolon","L","Umum",50000
"DOC001365","CLN00070","dr. Kardi Simbolon","L","Umum",50000
"DOC001366","CLN00004","dr. Karen Ardianto, Sp.THT","P","THT",80000
"DOC001367","CLN00052","dr. Karen Pradipta","P","Umum",60000
"DOC001368","CLN00053","dr. Karen Pradipta","P","Umum",60000
"DOC001369","CLN00056","dr. Karen Pradipta","P","Umum",60000
"DOC001370","CLN00019","dr. Karimah Mahendra","P","Umum",50000
"DOC001371","CLN00021","dr. Karimah Mahendra","P","Umum",50000
"DOC001372","CLN00001","dr. Karimah Wastuti, Sp.OG","P","Obgyn",1e+05
"DOC001373","CLN00024","dr. Karimah Yuniar","P","Umum",50000
"DOC001374","CLN00026","dr. Karimah Yuniar","P","Umum",50000
"DOC001375","CLN00084","dr. Kariman Melani, Sp.OG","L","Obgyn",1e+05
"DOC001376","CLN00085","dr. Kariman Melani, Sp.OG","L","Obgyn",1e+05
"DOC001377","CLN00086","dr. Kariman Melani, Sp.OG","L","Obgyn",1e+05
"DOC001378","CLN00087","dr. Kariman Melani, Sp.OG","L","Obgyn",1e+05
"DOC001379","CLN00003","dr. Karja Halimah","L","Umum",50000
"DOC001380","CLN00015","dr. Karja Iswahyudi","L","Umum",50000
"DOC001381","CLN00018","dr. Karja Iswahyudi","L","Umum",50000
"DOC001382","CLN00028","dr. Karman Pratiwi","L","Umum",50000
"DOC001383","CLN00029","dr. Karman Pratiwi","L","Umum",50000
"DOC001384","CLN00032","dr. Karman Pratiwi","L","Umum",50000
"DOC001385","CLN00028","dr. Karman Sihotang","L","Umum",50000
"DOC001386","CLN00006","dr. Karna Hastuti","L","Umum",60000
"DOC001387","CLN00008","dr. Karna Hastuti","L","Umum",60000
"DOC001388","CLN00009","dr. Karna Hastuti","L","Umum",60000
"DOC001389","CLN00050","dr. Karsa Dabukke","L","Umum",50000
"DOC001390","CLN00042","dr. Karsa Dongoran, Sp.PD","L","Penyakit Dalam",80000
"DOC001391","CLN00049","dr. Karsa Dongoran, Sp.PD","L","Penyakit Dalam",80000
"DOC001392","CLN00080","dr. Karsa Melani","L","Umum",50000
"DOC001393","CLN00081","dr. Karsa Melani","L","Umum",50000
"DOC001394","CLN00082","dr. Karsa Melani","L","Umum",50000
"DOC001395","CLN00015","dr. Karsana Palastri","L","Umum",50000
"DOC001396","CLN00016","dr. Karsana Palastri","L","Umum",50000
"DOC001397","CLN00033","dr. Karsana Purwanti, Sp.PD","L","Penyakit Dalam",1e+05
"DOC001398","CLN00034","dr. Karsana Purwanti, Sp.PD","L","Penyakit Dalam",1e+05
"DOC001399","CLN00035","dr. Karsana Purwanti, Sp.PD","L","Penyakit Dalam",1e+05
"DOC001400","CLN00037","dr. Karsana Purwanti, Sp.PD","L","Penyakit Dalam",1e+05
"DOC001401","CLN00038","dr. Karsana Purwanti, Sp.PD","L","Penyakit Dalam",1e+05
"DOC001402","CLN00039","dr. Karsana Purwanti, Sp.PD","L","Penyakit Dalam",1e+05
"DOC001403","CLN00040","dr. Karsana Purwanti, Sp.PD","L","Penyakit Dalam",1e+05
"DOC001404","CLN00050","dr. Kartika Palastri, Sp.A","P","Anak",80000
"DOC001405","CLN00051","dr. Kartika Palastri, Sp.A","P","Anak",80000
"DOC001406","CLN00064","dr. Kartika Rajasa","P","Umum",50000
"DOC001407","CLN00066","dr. Kartika Rajasa","P","Umum",50000
"DOC001408","CLN00080","dr. Kasiran Handayani, Sp.THT","L","THT",80000
"DOC001409","CLN00081","dr. Kasiran Handayani, Sp.THT","L","THT",80000
"DOC001410","CLN00082","dr. Kasiran Handayani, Sp.THT","L","THT",80000
"DOC001411","CLN00083","dr. Kasiran Handayani, Sp.THT","L","THT",80000
"DOC001412","CLN00070","dr. Kasiyah Iswahyudi","P","Umum",50000
"DOC001413","CLN00023","dr. Kasiyah Uyainah","P","Umum",50000
"DOC001414","CLN00024","dr. Kasiyah Uyainah","P","Umum",50000
"DOC001415","CLN00026","dr. Kasiyah Uyainah","P","Umum",50000
"DOC001416","CLN00073","dr. Kawaca Halim, Sp.PD","L","Penyakit Dalam",90000
"DOC001417","CLN00077","dr. Kawaca Halim, Sp.PD","L","Penyakit Dalam",90000
"DOC001418","CLN00003","dr. Kawaca Mustofa","L","Umum",50000
"DOC001419","CLN00004","dr. Kawaca Mustofa","L","Umum",50000
"DOC001420","CLN00011","dr. Kayla Jailani","P","Umum",50000
"DOC001421","CLN00012","dr. Kayla Jailani","P","Umum",50000
"DOC001422","CLN00014","dr. Kayla Jailani","P","Umum",50000
"DOC001423","CLN00057","dr. Kayla Mustofa","P","Umum",50000
"DOC001424","CLN00058","dr. Kayla Mustofa","P","Umum",50000
"DOC001425","CLN00022","dr. Kayla Wacana","P","Umum",50000
"DOC001426","CLN00024","dr. Kayla Wacana","P","Umum",50000
"DOC001427","CLN00042","dr. Keisha Irawan","P","Umum",50000
"DOC001428","CLN00048","dr. Keisha Irawan","P","Umum",50000
"DOC001429","CLN00049","dr. Keisha Irawan","P","Umum",50000
"DOC001430","CLN00004","dr. Keisha Januar, Sp.THT","P","THT",80000
"DOC001431","CLN00031","dr. Keisha Lailasari","P","Umum",50000
"DOC001432","CLN00032","dr. Keisha Lailasari","P","Umum",50000
"DOC001433","CLN00064","dr. Keisha Namaga, Sp.THT","P","THT",80000
"DOC001434","CLN00065","dr. Keisha Namaga, Sp.THT","P","THT",80000
"DOC001435","CLN00066","dr. Keisha Namaga, Sp.THT","P","THT",80000
"DOC001436","CLN00067","dr. Keisha Namaga, Sp.THT","P","THT",80000
"DOC001437","CLN00071","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001438","CLN00072","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001439","CLN00073","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001440","CLN00074","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001441","CLN00075","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001442","CLN00076","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001443","CLN00077","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001444","CLN00078","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001445","CLN00079","dr. Keisha Pangestu, Sp.THT","P","THT",1e+05
"DOC001446","CLN00006","dr. Keisha Purnawati","P","Umum",60000
"DOC001447","CLN00008","dr. Keisha Purnawati","P","Umum",60000
"DOC001448","CLN00010","dr. Keisha Purnawati","P","Umum",60000
"DOC001449","CLN00005","dr. Keisha Sihotang, Sp.OG","P","Obgyn",110000
"DOC001450","CLN00006","dr. Keisha Sihotang, Sp.OG","P","Obgyn",110000
"DOC001451","CLN00007","dr. Keisha Sihotang, Sp.OG","P","Obgyn",110000
"DOC001452","CLN00008","dr. Keisha Sihotang, Sp.OG","P","Obgyn",110000
"DOC001453","CLN00009","dr. Keisha Sihotang, Sp.OG","P","Obgyn",110000
"DOC001454","CLN00010","dr. Keisha Sihotang, Sp.OG","P","Obgyn",110000
"DOC001455","CLN00080","dr. Keisha Tarihoran","P","Umum",50000
"DOC001456","CLN00082","dr. Keisha Tarihoran","P","Umum",50000
"DOC001457","CLN00062","dr. Keisha Utama","P","Umum",50000
"DOC001458","CLN00063","dr. Keisha Utama","P","Umum",50000
"DOC001459","CLN00001","dr. Keisha Yulianti","P","Umum",50000
"DOC001460","CLN00002","dr. Keisha Yulianti","P","Umum",50000
"DOC001461","CLN00059","dr. Kemal Irawan, Sp.PD","L","Penyakit Dalam",80000
"DOC001462","CLN00060","dr. Kemal Irawan, Sp.PD","L","Penyakit Dalam",80000
"DOC001463","CLN00061","dr. Kemal Irawan, Sp.PD","L","Penyakit Dalam",80000
"DOC001464","CLN00002","dr. Kemal Samosir","L","Umum",50000
"DOC001465","CLN00019","dr. Kemba Iswahyudi, Sp.PD","L","Penyakit Dalam",80000
"DOC001466","CLN00084","dr. Kemba Latupono, Sp.THT","L","THT",80000
"DOC001467","CLN00085","dr. Kemba Latupono, Sp.THT","L","THT",80000
"DOC001468","CLN00086","dr. Kemba Latupono, Sp.THT","L","THT",80000
"DOC001469","CLN00087","dr. Kemba Latupono, Sp.THT","L","THT",80000
"DOC001470","CLN00003","dr. Kenes Mahendra, Sp.THT","L","THT",80000
"DOC001471","CLN00053","dr. Kenzie Mahendra","L","Umum",60000
"DOC001472","CLN00054","dr. Kenzie Mahendra","L","Umum",60000
"DOC001473","CLN00056","dr. Kenzie Mahendra","L","Umum",60000
"DOC001474","CLN00071","dr. Kenzie Mandala, Sp.A","L","Anak",90000
"DOC001475","CLN00077","dr. Kenzie Mandala, Sp.A","L","Anak",90000
"DOC001476","CLN00059","dr. Kenzie Nugroho, Sp.A","L","Anak",80000
"DOC001477","CLN00060","dr. Kenzie Nugroho, Sp.A","L","Anak",80000
"DOC001478","CLN00061","dr. Kenzie Nugroho, Sp.A","L","Anak",80000
"DOC001479","CLN00042","dr. Kezia Anggriawan, Sp.OG","P","Obgyn",1e+05
"DOC001480","CLN00043","dr. Kezia Anggriawan, Sp.OG","P","Obgyn",1e+05
"DOC001481","CLN00044","dr. Kezia Anggriawan, Sp.OG","P","Obgyn",1e+05
"DOC001482","CLN00045","dr. Kezia Anggriawan, Sp.OG","P","Obgyn",1e+05
"DOC001483","CLN00046","dr. Kezia Anggriawan, Sp.OG","P","Obgyn",1e+05
"DOC001484","CLN00047","dr. Kezia Anggriawan, Sp.OG","P","Obgyn",1e+05
"DOC001485","CLN00048","dr. Kezia Anggriawan, Sp.OG","P","Obgyn",1e+05
"DOC001486","CLN00049","dr. Kezia Anggriawan, Sp.OG","P","Obgyn",1e+05
"DOC001487","CLN00019","dr. Kezia Aryani","P","Umum",50000
"DOC001488","CLN00021","dr. Kezia Aryani","P","Umum",50000
"DOC001489","CLN00001","dr. Kezia Santoso","P","Umum",50000
"DOC001490","CLN00002","dr. Kezia Santoso","P","Umum",50000
"DOC001491","CLN00022","dr. Kezia Simanjuntak","P","Umum",50000
